Numero_Vente,Identifiant_Client,Identifiant_Produit,Quantité
ce268c8c-ab2b-44c7-9212-2e380af1f0c6,844,378,4
b201e740-c422-469b-9e07-027b35f28a53,461,451,7
699e4e76-5a21-463a-a982-a1b7a71d21aa,53,228,3
03eb72d3-a300-4350-91b2-19173c45f238,549,364,1
95614699-3bfa-4768-a2dd-c360c33a3255,130,343,3
9b739ff4-6fcf-44ae-95e1-c9cece6314ec,262,22,1
ff2efc92-e557-4b7a-8843-d37e2281e5fa,483,260,4
661dac68-52e1-4562-8e61-1518f632719b,809,405,3
251e79d6-cf0c-4e32-99d5-b554897b18d3,208,378,2
c32849ad-0bbb-48a3-bec4-53d887569038,695,280,7
4f3855b7-83fe-4a17-b4ab-74fe64a57439,499,47,4
2be47db4-8307-431d-9bc2-2b9627eb7333,342,63,7
2375add5-6332-48e2-9e00-f7746aec693c,479,364,1
462a69d3-8711-4381-8513-9894fdf68c19,51,376,3
a64a47a5-6517-43c8-9c10-77bbec39d36f,529,150,4
71a3f9f0-ca53-44fc-b4e3-435e317a7ebf,809,458,8
6d2f0dd7-d1b2-4763-9c4f-8bc84069e405,301,333,7
7b3a5b90-a4ab-47fa-b639-3ea0211e2e35,773,463,3
ccf6f829-b040-4355-9845-64d972e66b6d,606,351,6
cb62699d-20f8-48ff-a752-cd7390e31738,561,315,2
f15e5a02-4d35-47f5-97a8-91d0a7f32964,919,4,4
a7c7b20b-61c3-4d20-a98c-9dd8473535c6,229,473,9
674b0815-b335-41fe-ae52-300d04a1f499,700,330,3
f67eacdd-40ab-48f7-b3fb-e3111a874c4e,891,377,8
052f3a85-87d4-4644-a1f5-bc210f8d421f,593,177,9
92ade028-fbb3-4f42-9240-6dc7f0a4b28c,180,370,6
77147645-c216-4700-9727-94f76e184af3,182,478,9
f15736d3-0cfe-483d-8542-f9b1a586c406,176,108,9
4206d165-256a-402e-b3d1-b94b3fbccd0b,697,142,5
5ea97ae8-c7d0-4e86-af50-b72a6db592a6,949,412,2
03eafb07-f275-4828-a93b-9871ebafa34b,438,299,2
7a21e20c-7356-44a1-9cbe-46cc62ec9ec4,457,62,1
cd8c22b6-0bc0-4188-85c2-744a1f53e0f9,571,454,2
47433cfe-ab57-4183-8b33-4af6f8638be9,575,133,3
f2cbbe26-3dc4-41fe-bb79-3d7c26d76bbb,64,499,2
313c9389-0cc0-4244-8d04-b8c00e61669d,166,222,6
6b604f8d-b553-4292-a00a-a10eabf9942a,596,332,8
9c234109-04bb-4bf4-87cb-69383c2d2a4c,919,248,4
4a0d64ff-31ce-40a7-9c5d-237dad6b3d41,277,303,2
ce157ada-942e-45ea-b825-d1272be742a0,967,107,8
b8c28751-137b-4ef9-95a3-1048a3a2fb64,875,455,4
e8c82061-c5bb-497d-ad0f-2f7f41ab3830,624,360,2
35b73840-d387-4d04-a618-10a265ce90f5,927,181,6
3c474024-50ad-4d0b-981d-0948b8a43e0d,487,328,8
c78a830b-6e8e-44fc-b8c6-c04eeeef022a,939,323,1
02d5b97a-809a-4b13-b32b-c433c1af14e9,963,324,6
2de01672-ef99-4709-8285-7886d166819c,157,192,7
9e01f8cb-f335-49d6-89cf-7074e6daf0d1,735,127,9
b30e9ff9-010d-4905-b1fc-31565ab90d15,857,38,2
3d78aed1-0a52-4ce6-a322-04a47882ed20,362,245,5
45f2e771-624a-42a4-8241-992f6e249851,489,229,9
7f21d16a-8b3f-4526-9fce-eb76a78a9aa3,236,345,4
0f235a1f-dac5-41d2-af4b-e36607989ab6,880,64,8
3a5c6823-1549-4f19-941b-7683469679c2,845,151,1
8b2a04a7-afda-49b1-aa25-92d2a0ae91e9,899,66,9
0598fb4b-62ca-4070-887e-57e3770d3010,640,144,6
8b1bc4a5-d971-4cea-9a72-1600bc609dc1,996,168,8
82396e47-45d8-48b3-8ef6-77c47bd59bd7,325,400,7
91803138-787b-474c-92b3-49d594184a86,175,28,9
29d1d5ea-24c0-4a6a-a451-29797ffaf455,150,403,7
ba258cbb-a068-4c4d-81f2-ea9fc5cfe9d0,646,398,6
9091188b-16c7-4a8f-b967-a099c9510fc5,467,81,7
6b53707f-3ea9-4f69-b465-36eb875bb2ad,872,374,8
2775ec68-fcb4-4aa0-bb17-ecfc34f95a03,921,318,2
58e12704-2aa7-43da-ba0d-6bd609589d6a,500,476,1
d83cca50-92db-448d-bad7-54d987d43bce,439,289,9
79cdda31-5b49-46dc-be8a-e718bd919ca3,487,266,2
1e67aa4f-46bb-45d8-aa21-766526e6061b,321,155,1
cdde3746-4f03-49de-9132-3f2fbab8c3a5,527,148,5
5d47742c-ba46-45ea-841f-e03a30a57e9b,591,188,4
9be8f98b-a313-46c2-b049-b534abbb1e1f,30,86,8
aefd0594-1e08-40f8-aa52-b58c4b4959a6,985,20,5
86e776b5-6fc8-45c1-9a6e-12247e5b138e,988,155,8
c37d6bb1-b858-4206-8a41-093008b693a8,595,3,5
5da6c8d9-f779-4ac2-9901-e990a2846280,903,356,2
cc7b1a33-b73d-4f16-9475-9e19577740b3,717,159,6
8fec6316-54c6-4bf9-8886-7997d16ad161,875,233,7
645cd1aa-8f1d-453a-893a-221f4fa574f6,259,169,1
e776fda9-23be-4919-a6ef-fb66cb44dda0,636,285,1
a4773687-2023-4fd4-baa5-f3ba6107b25d,173,238,1
35455100-4a25-41f0-923f-75729fb958dc,844,368,3
5d780e6a-5b5f-4f56-b989-8583a1a39bbc,480,89,9
5fbb4b59-0d43-4642-a91d-d989af9cbd0f,811,386,8
2acb081e-8c75-4fe4-92fe-451e4ed4baeb,272,474,4
4644f1e2-b7e9-4ea4-a2dd-a49c00cbb9cc,794,203,5
ee56ec62-5334-4c80-8255-2bbd2f698fd2,569,280,6
24fd0191-b835-412a-bc7c-2c8037528908,15,57,5
e4f9e930-f934-4428-8c87-fa359510e184,221,111,4
88ce3a5c-731a-464c-ac4f-b778f248a5a0,754,249,7
bd81832d-797c-4b7c-b060-9941ecfadc7f,85,454,6
b68b8ed6-e515-41e8-a548-d496d89bdacc,461,94,8
61362d6e-f6fe-4585-b626-1f8f6a053920,910,280,3
b48abed3-ec51-4740-9e35-c99b2af8ab48,652,357,1
fdb373da-31a9-4ba0-8366-0d145b3c77d0,271,389,2
ca9dae05-4e9b-457f-8bf5-9141539b91f6,898,98,2
324df6a8-8084-4d23-a83e-01e30d57336e,458,438,5
b4d742fb-35d3-41e0-b53e-6f5602775bb0,604,143,7
4ac033c6-a567-422d-adfb-d9cc2323d167,823,375,9
cacba264-ae44-418e-8cc1-bce701571d5f,846,435,7
3b2b14d2-7ef4-4761-b82f-abe42719d1bb,464,234,2
4b30b83c-a0e4-4507-bab0-b74bfe1714d1,57,172,3
3e350b60-cf4a-4afc-8f3b-50fda1d3cdc1,210,241,4
2b9a1d2c-696a-4186-ab4c-3daf59e1eea3,507,440,4
487965fb-2141-4ae8-a8e1-147e2344daa0,856,332,7
b8e47f0d-6719-4ea5-913e-d3f0ea0b7b46,512,448,9
c1be8e1f-be90-4576-bea8-64cb6f718ae8,826,175,6
f0722584-7cea-45a9-8022-9eedfdc6dfbb,275,465,5
7cae8f3c-8c08-45c7-ab66-035fb8a41794,137,211,5
42ecd72d-3028-44ff-9f41-a7ec8eb83206,690,19,5
fc387276-bc33-463b-b0a6-7ebcc1375446,538,339,9
79636e3e-88eb-4965-b913-afc3822aff9e,496,187,8
bf503584-8211-4270-843b-ffd72e142242,556,178,7
34b02153-b320-43ce-9436-89012b5cd022,226,437,6
655653ba-048e-42d6-801c-a03c25ff844e,253,387,7
1e9db54a-21e4-46ba-b6a8-c0c73db0e1f6,375,486,3
15798539-5698-472b-ab39-2a1bceea1526,56,417,1
faea5cf3-0043-4d72-aead-a4368183fcf0,593,71,1
9589dd50-ea8a-40d3-9e4f-ef3b25e37d3e,800,119,8
8c4fea72-a97d-4c23-ae23-3f2921390c02,510,366,6
b5edcd85-3973-4e71-b40c-297eaa52dfe4,407,12,5
08675f73-df34-45f0-ac7a-a6c0317cb30f,361,352,3
f8578b7b-cba6-4e46-baad-6866c05361e8,967,134,9
c6cba391-bd88-4c47-814a-f641e033e3a6,379,83,6
bad8f320-5403-41b6-8ae6-06b34e424e08,521,173,3
85729079-fb9d-4b42-8b2a-97c83fd118e7,936,145,7
f1f303e5-a98f-4147-8d97-b266b25a39c1,313,361,1
a0176fdc-a96e-4ed9-85f2-7bd5a873ab9e,869,42,4
b6493e3f-2fcd-4b59-a615-b4c1ad3a776c,4,407,2
220d4308-fab6-414c-8920-ac75bf595740,129,187,3
02319293-668f-46f4-b75c-5d220380a1cc,964,40,2
c7654349-c9c1-4fdf-b066-b66766e75831,398,240,5
08655341-5441-499d-a67b-2b0023ed1fdf,58,175,4
5984f7b5-1b91-4f2c-ab30-2097b14a4de3,840,427,4
90bad817-efbd-498c-bf25-c278cabd3f36,133,451,6
c10783f4-4d92-4a56-a454-d33fff4cbf4e,752,138,4
ebcac728-9936-480b-ae54-07bab5101116,30,350,5
a3bc7f93-53c5-4219-a028-0c92f889e788,212,111,2
88f54504-93d9-40de-ba18-b617100dd2b3,181,238,6
802827f1-7cec-4dc4-8cc5-5ff95f354ffc,873,363,7
049b345e-b5dd-4046-9f5c-bd9aaa4303b6,670,456,2
a02c253b-ab42-4c71-8bad-46184acd519e,714,494,7
4cb7f616-dac4-4d2b-9b5f-346ff6290e55,781,340,1
f489195e-0aa5-4a97-bd8f-2a268d10f63c,37,333,8
09857bbc-789d-4c1b-95d9-ae3338938e94,418,51,4
26f48799-785a-4397-ace6-83ae7b3a4843,361,261,2
3db70990-3e3d-4979-9c32-35e5b064c8e6,924,24,1
eb48cea6-128b-4685-b9f1-c22febef0de8,630,422,5
708bbaa9-6d0c-4753-8e4b-93abcf55a163,799,456,8
0ff316c8-ade0-46ea-9dd0-b71d90da048b,10,360,3
5ccc7db1-805f-4d9b-a6ba-270e387b3930,467,451,4
c07a2737-1664-49ec-8ce4-dccbb3debf65,584,151,5
622e7c37-5db6-4a81-bdbd-9ada180f0ac6,299,273,6
bc81a3ef-c90a-4656-bdc6-d4bf4e7eb074,862,357,9
38699051-30b5-4cce-9a35-dec048564af7,557,196,1
37edd542-7887-497a-8642-3924c956e3e8,856,204,9
4350b91e-af47-4249-a49d-8493cf23c8b7,344,230,3
569ed312-43e6-40ad-89ad-08653c31477b,897,51,8
1de4f6bf-0ab1-4d33-845b-0a12e2fc8320,27,246,1
54d54d75-ea2a-4e18-ab19-d9b94b59339d,299,61,7
18d6353f-d4dc-4418-893f-d8c8bc341726,683,493,7
38bff5da-5367-4b71-84f4-2b6238b17ff2,46,491,3
fc39a14a-d9c2-4189-a517-7e2e38462c62,43,9,7
25b02768-4434-49b2-9087-4796952eedfa,455,221,1
813c9e42-cbcb-4895-a592-348c5df8d82b,253,216,3
3ad98603-9d4e-44ee-a06b-7abfc98bdcdf,31,278,7
9babf6bf-4932-43a7-82d7-3910e738b82a,635,272,2
00bf670f-b94c-4fa3-bdae-ea63c9f0a6ea,994,32,9
4893cc5c-f2f9-4c16-8533-e3c6664f5645,92,58,8
fe4fa0a2-af2e-419c-8482-893c434f1719,439,191,9
b85490eb-5a95-48fd-a642-8448068096fc,360,88,8
dcfb329e-af63-49fb-a64d-ca94e985085a,796,422,4
2c03a2bd-9773-4662-b984-eb24e65b85f3,260,237,7
c3a3c90f-cec2-46d9-988b-c1349849fce0,908,269,3
ce21860c-65bf-465e-91e0-6c8dc6b35b01,195,81,2
2decf3af-1911-4ba3-9360-16b16682341e,349,484,7
d35d08be-2c1d-435b-ba57-d9cf736a00fe,109,258,3
933afa12-9ba3-4633-9b39-18375700116a,952,438,4
7fdb15b4-afc0-4d95-a44b-c1cd431a18d2,893,206,3
5892e4d0-86c2-4121-8c02-965a65d388bd,511,61,3
aacaa237-7f65-4693-a6e2-fcb56fd9871b,544,187,3
76d856f0-9151-474c-83b8-1e29b0500fd8,924,256,7
44b3ac19-d1bc-4624-a0c4-2718a3d161a0,495,92,7
637924c1-e0ff-44a6-8a4c-b211774e8480,868,414,7
e118f262-b294-4360-94d1-afbb6e0eb6f7,639,207,9
74091629-e5d4-4f54-8831-b4c18f29efe4,799,123,3
2b527fce-d992-4365-8af7-5916e683bea6,693,421,9
eee79a50-4f2e-4300-85f9-1b23efb82be0,103,314,5
6dddbf84-473a-4892-a279-d85decab5a1e,840,111,4
eb39cc72-3528-438f-a101-0b23680ba8a8,986,3,2
03fc945e-a2b2-43d2-80ce-e7983ff32cda,22,257,7
6c1cdd29-cd00-4fd0-94c2-cef67030c173,427,11,3
0bf8b5de-f04b-4abe-8692-f85f45e9a507,26,236,5
6953352b-2944-4181-9c08-fc12cfdc6c78,566,74,1
01d35b62-315b-4849-ac2f-88eadc734927,704,150,1
c2453c20-9807-4648-898b-b5952d3b7809,163,400,6
9dc0d637-e443-4c16-a47e-e24fa2402ef4,980,482,5
506c76e4-3859-4c99-a98d-1e1a9f6cc4b0,526,54,8
5e97690a-3084-42ec-bfc8-68253868b11a,29,191,3
093ae35a-9f61-4dbe-b998-62be004b8c54,969,215,3
43152956-dde2-4ecc-b141-ff61248e5f2e,513,109,5
6200383b-86be-418b-a80b-7ab507a3bd61,257,470,8
17fb4e4a-77c0-43ae-8bc1-054d0d39b458,818,478,3
d8c01e0f-2025-438c-9f4b-6852478e7c7c,22,53,3
b9bf48ef-2da5-4dec-b411-38281ac875aa,444,301,7
6be013b0-092f-481b-8d9e-f85428e2c351,212,462,2
726bbfb9-6656-41f3-bf23-314bc7653489,793,291,9
9990673b-04a1-483e-ba4d-02162aaecf79,138,280,1
06df7440-eff5-4852-b9a4-bffa6602d60f,583,265,1
a7f0199a-1096-4447-84f5-e72fe2218041,53,396,1
36663ea8-2ba3-4076-9020-e8a4485cd1a8,617,105,5
210b6ebe-16e9-44a0-9a5a-84f7a55aaf15,18,115,4
00c2589b-7646-48ed-be5f-0013a18e15ff,176,180,4
651fba25-7680-4905-aac8-8a609bf30172,382,289,5
cd22ea54-61ce-4398-9bf3-f89f1cb14e08,936,194,8
93dbce65-a4ca-44a4-a475-d7eba93901aa,750,270,8
fdb530d3-c0f3-4945-831b-d6e37692f24b,95,355,9
af83a0bf-71e2-49f7-b2e6-faf1aef9845c,15,102,5
ebe36b35-6940-4349-90f5-88799d5ee64e,959,109,2
5e7253ea-8d6e-48c2-af04-f9021dc21333,141,404,6
0eeaa04f-8cfc-421c-9003-e6aeeec9619e,3,390,1
982d6fe3-0b2f-45db-8a1d-74ad665f2bb3,947,124,3
d5ea8aa3-85f4-4e7c-b828-9e0ebd7f8cd4,893,315,1
8ffaeaee-0131-4191-956e-198470c156dd,575,487,5
3854da42-e0cb-466e-9b71-4c8a313d5c86,613,197,7
e5fcb2f9-b0ca-46e9-9a64-1afb1663b35d,371,370,1
1895c718-103c-4942-ad94-42f86809b15c,841,375,4
7b82525e-c4c3-4b7d-9569-adfafee85146,779,402,5
afc5418f-bcec-46d8-bba7-ed7038d27e2e,82,332,7
ab656e07-37b7-4cf6-8ea7-1fa8163bea71,915,432,3
02756c1d-37fd-413a-af30-f7a6a94ec301,805,70,6
342eae70-d0b7-4207-9896-0014761f381f,187,57,5
4e07f39a-be2a-446c-82b8-c065ccfb342e,144,368,8
f76ce426-0f77-42cc-994d-01aaba045347,668,23,3
74836c9e-e8d5-436f-abc6-4a30858e8285,373,39,1
9fb4f15b-e9da-45a2-aa7f-a6339fb47c48,168,59,4
a33c8645-ce26-42f6-981d-67d93b93b72c,407,59,7
4b8f3ce7-dd6d-46e8-b0aa-e82554d35d23,199,226,7
5e616ad9-95e1-4151-8557-b6cd99b2a6b7,383,193,2
658c6173-fd46-4f38-9942-bc979b6c0d4c,472,25,7
02cd5f94-7d87-4e93-9bff-3cdf8ee18e3e,177,325,2
9adfd0bd-fab0-485e-acb1-3e9260fcd9f0,142,421,8
a2f07168-ed6c-4612-b69b-70612bd02d59,921,188,2
f7038812-fc7a-4581-a32e-ec4686950cfd,345,441,9
600c4f3e-be4d-4deb-aa2f-eefef9e8f65c,418,236,8
1cce4a95-f581-4436-95bf-1c809bd8816f,368,207,4
a6ba2beb-86f1-498f-95e7-b681ad7f46dc,204,18,9
6711ab9d-a539-47b2-99cc-d0521483de3b,500,66,2
c77346f5-ac0d-4e92-a4e1-b60f64687f90,191,332,9
444bf905-46e0-4a25-9b41-b7d6085951e7,776,320,8
ddb80300-8182-4315-aede-a3d46feb9826,543,394,2
abfae585-1769-4917-8e83-97ed4ce1bd00,925,91,9
da834ff6-ac50-494c-bcbc-e174542940b2,519,499,6
9ac072c9-e965-427c-8dbf-d938b4eb508e,656,197,1
ac511ffc-8375-421a-9583-9fa8f0c11678,136,320,9
ad4dd25f-3c03-456e-a848-0cbfee8fa03c,975,47,7
cf316f76-149d-4133-ae97-741522515127,285,342,2
f7bb4d4f-55b3-4f96-8c8f-19c6f326e655,412,372,6
93e3bc03-262a-40df-937e-bd34f9f0c0af,558,399,3
c2675f92-b3da-4522-a74e-d0baad978e14,361,266,3
acde6c71-8e49-4890-83e3-ebe4a6d54b99,950,128,9
0afdb932-6f3b-41f6-8e84-a3ed5e731d7f,588,280,8
598a8c02-0ae1-4495-82fc-2b692caa9195,253,275,9
b5c266e1-c0e7-4fdc-845f-66157c3c44b9,34,197,5
79582ada-9f26-4bb7-a2dc-862b97aedff4,812,24,1
9e833af1-d36b-4465-ad08-b60194c575b8,967,312,2
e12c36c9-6ad3-424f-aaf4-03e7b9011d07,212,150,4
c5c059f2-930b-4baf-a381-18f1a53b5c80,144,461,3
73d1f6ac-5622-481c-ae3d-b9edf91878f6,289,192,7
320747ea-36ba-47ac-b84a-c8d59312bcaa,700,456,3
8dc90005-12cd-440d-aece-ce29c33523e2,895,242,1
fcb4da73-3fc0-43b1-9b69-8ed2c2764966,99,84,5
408287b9-36f7-446e-938c-9914370e0fe3,526,116,1
f6e5f73e-c746-45ae-b998-45cfeb640875,669,37,2
0bb7bbee-4980-498d-a083-be70ef40fdd6,179,369,1
3677a451-f46b-4a09-9794-e72bf089edc6,154,340,4
78097117-90a7-4517-a7fd-5bd4b3f3ea29,771,358,3
423be01a-f3ce-40cf-a589-af080db8a4f1,302,244,2
a6e3a010-fb17-438d-9a6b-84e5a0354ecc,8,149,1
0401fa1e-9941-470f-b295-c8e6eb070643,385,256,2
fc3bc148-666e-434b-86bf-00c79471b89a,753,398,4
44364c15-8c89-4119-be88-4ffc5a0f0f16,632,375,2
1da31e6d-69d9-42ad-8a45-4ad59aa8a969,1,457,4
f74cf562-c9a9-4fd6-980d-7fe956d2273e,289,266,3
f8213047-db5b-4aeb-a37c-ef7618fe9491,489,365,8
bac3d2db-bc5a-43df-9e44-0d0b24ec1b90,474,474,3
d72d290b-a392-4347-88cb-d16a7c25fa71,957,422,4
603be546-76ce-462e-b55f-875deadb71ac,811,334,1
c1111f58-c063-4c33-aa60-b03a69d2f6f0,526,319,2
f7bf5043-1a4d-4864-8940-691f230ca08f,912,339,4
6ba5edbc-32c0-42e2-9f70-b487316c8516,416,475,7
64e70dc7-e9d5-4c77-b619-e84a7599c050,438,120,9
61d7537e-e375-4a08-9d7a-e1cb880a06e1,40,93,1
5a5b0720-8049-4e69-9c2d-f8fe4dacc639,699,415,9
706d16b7-62d7-4ccb-b7ea-1bb96c5b8740,106,354,1
4937973d-89d9-4f1e-9cf5-ed76b0f97b27,259,457,5
99485f19-429b-4cba-92c7-738b2fe0ff7e,329,285,8
b399d669-8d38-4a52-b45a-7ebd086d6d51,383,136,4
4398e5c3-35ee-4114-b0f3-90c34aafb797,96,393,2
2d2cc5e1-3ee6-4e32-b7df-139fce105366,633,48,4
c612537e-6767-49ae-9e20-94b728f0ba06,427,44,1
6a68d07f-455a-44c0-a1c7-02a2210ce693,162,285,8
a06f8de3-6e8c-4766-9167-d250e36ecfce,554,170,1
7571f8a9-34c5-4544-bf79-69d3a333e566,556,243,2
ef41c4ad-76c5-41a1-9507-9d367e9181e6,799,462,4
46c71cc4-01a9-490b-bea9-b4b48dd0457f,535,114,3
f431e0a4-5572-468f-94f8-52c6662596b2,216,248,7
94b1c66d-383e-4f18-954b-cf7d52196775,548,469,6
419fb886-536c-4e2c-af23-19121bed91a3,6,320,9
114fd167-57c1-4bec-ab66-8be99c4983e2,766,264,8
3749f0ed-38cc-484a-82be-0a1cb06f512a,916,101,4
